Order_ID,Order_Date,Region_ID,Region,State,City,Product_ID,Category,Product,Quantity,Sales_Amount,Year,Quarter,Quarter_Start
ORD0372,2024-10-17,R03,East,Bihar,Patna,P001,Technology,Laptop,7.0,196786.1675,2024,2024Q4,2024-10-01
ORD0568,2024-10-17,R03,East,Jharkhand,Ranchi,P011,Office Supplies,Pen Set,5.0,1338.69,2024,2024Q4,2024-10-01
ORD0627,2024-10-18,R02,South,Telangana,Hyderabad,P001,Technology,Laptop,7.0,196786.1675,2024,2024Q4,2024-10-01
ORD0191,2024-10-23,R03,East,West Bengal,Kolkata,P002,Technology,Smartphone,1.0,26963.14,2024,2024Q4,2024-10-01
ORD0277,2024-10-24,R01,North,Punjab,Ludhiana,P010,Office Supplies,Notebook,1.0,404.73,2024,2024Q4,2024-10-01
ORD0748,2024-10-24,R01,North,Delhi,New Delhi,P008,Furniture,Office Desk,6.0,110298.12,2024,2024Q4,2024-10-01
ORD0574,2024-10-26,R03,East,West Bengal,Kolkata,P004,Technology,Monitor,3.0,45143.98,2024,2024Q4,2024-10-01
ORD0984,2024-10-26,R02,South,Kerala,Kochi,P001,Technology,Laptop,4.0,196786.1675,2024,2024Q4,2024-10-01
ORD0764,2024-10-27,R03,East,West Bengal,Kolkata,P010,Office Supplies,Notebook,5.0,1827.58,2024,2024Q4,2024-10-01
ORD0148,2024-10-28,R01,North,Haryana,Gurugram,P001,Technology,Laptop,7.0,196786.1675,2024,2024Q4,2024-10-01
ORD0452,2024-10-29,R03,East,Bihar,Patna,P009,Furniture,Bookshelf,1.0,7232.72,2024,2024Q4,2024-10-01
ORD0701,2024-10-29,R04,West,Maharashtra,Mumbai,P006,Technology,Printer,1.0,16007.65,2024,2024Q4,2024-10-01
ORD0706,2024-10-30,R02,South,Kerala,Kochi,P009,Furniture,Bookshelf,1.0,9831.61,2024,2024Q4,2024-10-01
ORD0034,2024-11-02,R03,East,Odisha,Bhubaneswar,P005,Technology,Keyboard,5.0,11708.66,2024,2024Q4,2024-10-01
ORD0728,2024-11-02,R04,West,Gujarat,Ahmedabad,P007,Furniture,Office Chair,5.0,52135.34,2024,2024Q4,2024-10-01
ORD0229,2024-11-03,R04,West,Maharashtra,Mumbai,P012,Office Supplies,File Folder,7.0,1736.53,2024,2024Q4,2024-10-01
ORD0691,2024-11-03,R03,East,Jharkhand,Ranchi,P012,Office Supplies,File Folder,1.0,180.61,2024,2024Q4,2024-10-01
ORD0958,2024-11-03,R04,West,Rajasthan,Jaipur,P008,Furniture,Office Desk,4.0,74672.72,2024,2024Q4,2024-10-01
ORD0329,2024-11-06,R03,East,Jharkhand,Ranchi,P001,Technology,Laptop,1.0,70618.04,2024,2024Q4,2024-10-01
ORD0236,2024-11-08,R02,South,Tamil Nadu,Chennai,P011,Office Supplies,Pen Set,2.0,626.8,2024,2024Q4,2024-10-01
ORD0578,2024-11-08,R03,East,Bihar,Patna,P011,Office Supplies,Pen Set,7.0,1661.5,2024,2024Q4,2024-10-01
ORD0775,2024-11-09,R01,North,Haryana,Gurugram,P005,Technology,Keyboard,2.0,5497.77,2024,2024Q4,2024-10-01
ORD0175,2024-11-10,R04,West,Maharashtra,Mumbai,P008,Furniture,Office Desk,5.0,86971.25,2024,2024Q4,2024-10-01
ORD0208,2024-11-10,R04,West,Goa,Panaji,P004,Technology,Monitor,5.0,101523.96,2024,2024Q4,2024-10-01
ORD0365,2024-11-11,R01,North,Haryana,Gurugram,P006,Technology,Printer,7.0,100916.08,2024,2024Q4,2024-10-01
ORD0713,2024-11-13,R04,West,Rajasthan,Jaipur,P005,Technology,Keyboard,3.0,9267.4,2024,2024Q4,2024-10-01
ORD0354,2024-11-17,R04,West,Gujarat,Ahmedabad,P012,Office Supplies,File Folder,1.0,240.34,2024,2024Q4,2024-10-01
ORD0896,2024-11-17,R04,West,Rajasthan,Jaipur,P010,Office Supplies,Notebook,3.0,1380.97,2024,2024Q4,2024-10-01
ORD0803,2024-11-18,R01,North,Uttar Pradesh,Lucknow,P002,Technology,Smartphone,3.0,103880.28,2024,2024Q4,2024-10-01
ORD0884,2024-11-18,R02,South,Tamil Nadu,Chennai,P002,Technology,Smartphone,5.0,190377.39,2024,2024Q4,2024-10-01
ORD0390,2024-11-19,R04,West,Gujarat,Ahmedabad,P006,Technology,Printer,5.0,84671.63,2024,2024Q4,2024-10-01
ORD0031,2024-11-20,R03,East,West Bengal,Kolkata,P008,Furniture,Office Desk,1.0,14879.6,2024,2024Q4,2024-10-01
ORD0993,2024-11-20,R02,South,Tamil Nadu,Chennai,P002,Technology,Smartphone,7.0,196786.1675,2024,2024Q4,2024-10-01
ORD0011,2024-11-21,R02,South,Tamil Nadu,Chennai,P010,Office Supplies,Notebook,5.0,2144.51,2024,2024Q4,2024-10-01
ORD0939,2024-11-22,R02,South,Tamil Nadu,Chennai,P010,Office Supplies,Notebook,4.0,1727.86,2024,2024Q4,2024-10-01
ORD0415,2024-11-23,R01,North,Haryana,Gurugram,P011,Office Supplies,Pen Set,3.0,798.57,2024,2024Q4,2024-10-01
ORD0043,2024-11-26,R02,South,Tamil Nadu,Chennai,P012,Office Supplies,File Folder,3.0,692.19,2024,2024Q4,2024-10-01
ORD0413,2024-11-28,R04,West,Rajasthan,Jaipur,P010,Office Supplies,Notebook,2.0,834.89,2024,2024Q4,2024-10-01
ORD0470,2024-11-29,R02,South,Tamil Nadu,Chennai,P004,Technology,Monitor,4.0,82852.12,2024,2024Q4,2024-10-01
ORD0491,2024-11-30,R03,East,Odisha,Bhubaneswar,P006,Technology,Printer,5.0,60404.38,2024,2024Q4,2024-10-01
ORD0305,2024-12-01,R02,South,Karnataka,Bengaluru,P007,Furniture,Office Chair,5.0,52060.04,2024,2024Q4,2024-10-01
ORD0702,2024-12-02,R01,North,Haryana,Gurugram,P003,Technology,Tablet,3.0,82127.07,2024,2024Q4,2024-10-01
ORD0950,2024-12-07,R03,East,Odisha,Bhubaneswar,P010,Office Supplies,Notebook,3.0,1043.46,2024,2024Q4,2024-10-01
ORD0215,2024-12-08,R03,East,Bihar,Patna,P011,Office Supplies,Pen Set,3.0,786.92,2024,2024Q4,2024-10-01
ORD0153,2024-12-13,R03,East,Jharkhand,Ranchi,P006,Technology,Printer,4.0,54021.96,2024,2024Q4,2024-10-01
ORD0449,2024-12-13,R01,North,Haryana,Gurugram,P009,Furniture,Bookshelf,7.0,55459.8,2024,2024Q4,2024-10-01
ORD0151,2024-12-14,R02,South,Telangana,Hyderabad,P010,Office Supplies,Notebook,7.0,3280.72,2024,2024Q4,2024-10-01
ORD0983,2024-12-15,R01,North,Delhi,New Delhi,P011,Office Supplies,Pen Set,4.0,1206.95,2024,2024Q4,2024-10-01
ORD0523,2024-12-16,R03,East,Odisha,Bhubaneswar,P006,Technology,Printer,3.0,42211.58,2024,2024Q4,2024-10-01
ORD0555,2024-12-18,R01,North,Punjab,Ludhiana,P012,Office Supplies,File Folder,7.0,1432.51,2024,2024Q4,2024-10-01
ORD0943,2024-12-19,R03,East,Odisha,Bhubaneswar,P008,Furniture,Office Desk,7.0,116763.47,2024,2024Q4,2024-10-01
ORD0160,2024-12-21,R03,East,Jharkhand,Ranchi,P009,Furniture,Bookshelf,6.0,47399.71,2024,2024Q4,2024-10-01
ORD0212,2024-12-21,R01,North,Uttar Pradesh,Lucknow,P011,Office Supplies,Pen Set,3.0,923.89,2024,2024Q4,2024-10-01
ORD0248,2024-12-21,R02,South,Tamil Nadu,Chennai,P010,Office Supplies,Notebook,5.0,34963.75,2024,2024Q4,2024-10-01
ORD0752,2024-12-21,R01,North,Haryana,Gurugram,P010,Office Supplies,Notebook,5.0,1897.49,2024,2024Q4,2024-10-01
ORD0200,2024-12-23,R01,North,Punjab,Ludhiana,P002,Technology,Smartphone,6.0,196786.1675,2024,2024Q4,2024-10-01
ORD0927,2024-12-25,R01,North,Delhi,New Delhi,P002,Technology,Smartphone,3.0,103204.44,2024,2024Q4,2024-10-01
ORD0030,2024-12-27,R04,West,Gujarat,Ahmedabad,P009,Furniture,Bookshelf,4.0,36097.76,2024,2024Q4,2024-10-01
ORD0360,2024-12-29,R01,North,Haryana,Gurugram,P007,Furniture,Office Chair,7.0,82396.08,2024,2024Q4,2024-10-01
ORD0990,2025-01-01,R04,West,Maharashtra,Mumbai,P012,Office Supplies,File Folder,1.0,191.89,2025,2025Q1,2025-01-01
ORD0202,2025-01-04,R01,North,Uttar Pradesh,Lucknow,P002,Technology,Smartphone,5.0,133953.21,2025,2025Q1,2025-01-01
ORD0965,2025-01-06,R04,West,Maharashtra,Mumbai,P006,Technology,Printer,5.0,61959.42,2025,2025Q1,2025-01-01
ORD0761,2025-01-07,R02,South,Tamil Nadu,Chennai,P012,Office Supplies,File Folder,6.0,1186.13,2025,2025Q1,2025-01-01
ORD0227,2025-01-08,R04,West,Maharashtra,Mumbai,P008,Furniture,Office Desk,4.0,57901.43,2025,2025Q1,2025-01-01
ORD0804,2025-01-08,R04,West,Goa,Panaji,P008,Furniture,Office Desk,2.0,33341.34,2025,2025Q1,2025-01-01
ORD0477,2025-01-09,R03,East,West Bengal,Kolkata,P006,Technology,Printer,4.0,41210.79,2025,2025Q1,2025-01-01
ORD0814,2025-01-09,R02,South,Telangana,Hyderabad,P006,Technology,Printer,1.0,14807.1,2025,2025Q1,2025-01-01
ORD0915,2025-01-09,R01,North,Uttar Pradesh,Lucknow,P006,Technology,Printer,7.0,81449.9,2025,2025Q1,2025-01-01
ORD0931,2025-01-11,R03,East,Bihar,Patna,P007,Furniture,Office Chair,6.0,48352.1,2025,2025Q1,2025-01-01
ORD0857,2025-01-12,R01,North,Haryana,Gurugram,P007,Furniture,Office Chair,1.0,10036.16,2025,2025Q1,2025-01-01
ORD0882,2025-01-14,R02,South,Telangana,Hyderabad,P006,Technology,Printer,1.0,12839.42,2025,2025Q1,2025-01-01
ORD0286,2025-01-16,R02,South,Karnataka,Bengaluru,P010,Office Supplies,Notebook,6.0,2496.35,2025,2025Q1,2025-01-01
ORD0247,2025-01-17,R01,North,Uttar Pradesh,Lucknow,P012,Office Supplies,File Folder,3.0,501.79,2025,2025Q1,2025-01-01
ORD0479,2025-01-17,R04,West,Gujarat,Ahmedabad,P007,Furniture,Office Chair,2.0,18363.29,2025,2025Q1,2025-01-01
ORD0102,2025-01-20,R04,West,Maharashtra,Mumbai,P011,Office Supplies,Pen Set,2.0,585.42,2025,2025Q1,2025-01-01
ORD0505,2025-01-21,R02,South,Karnataka,Bengaluru,P001,Technology,Laptop,5.0,196786.1675,2025,2025Q1,2025-01-01
ORD0923,2025-01-21,R03,East,Odisha,Bhubaneswar,P005,Technology,Keyboard,1.0,2322.14,2025,2025Q1,2025-01-01
ORD0475,2025-01-23,R03,East,Jharkhand,Ranchi,P004,Technology,Monitor,1.0,13134.03,2025,2025Q1,2025-01-01
ORD0995,2025-01-23,R01,North,Punjab,Ludhiana,P002,Technology,Smartphone,4.0,119197.95,2025,2025Q1,2025-01-01
ORD0144,2025-01-25,R02,South,Kerala,Kochi,P010,Office Supplies,Notebook,6.0,2335.54,2025,2025Q1,2025-01-01
ORD0447,2025-01-25,R02,South,Telangana,Hyderabad,P011,Office Supplies,Pen Set,3.0,867.02,2025,2025Q1,2025-01-01
ORD0502,2025-01-25,R01,North,Haryana,Gurugram,P011,Office Supplies,Pen Set,4.0,949.78,2025,2025Q1,2025-01-01
ORD0504,2025-01-26,R01,North,Delhi,New Delhi,P006,Technology,Printer,3.0,38816.59,2025,2025Q1,2025-01-01
ORD0118,2025-01-27,R01,North,Haryana,Gurugram,P007,Furniture,Office Chair,3.0,27658.89,2025,2025Q1,2025-01-01
ORD0315,2025-01-28,R04,West,Maharashtra,Mumbai,P010,Office Supplies,Notebook,4.0,1692.33,2025,2025Q1,2025-01-01
ORD0601,2025-01-28,R03,East,West Bengal,Kolkata,P010,Office Supplies,Notebook,6.0,2072.12,2025,2025Q1,2025-01-01
ORD0563,2025-01-29,R02,South,Tamil Nadu,Chennai,P005,Technology,Keyboard,4.0,11767.9,2025,2025Q1,2025-01-01
ORD0485,2025-01-31,R02,South,Kerala,Kochi,P008,Furniture,Office Desk,4.0,29008.63,2025,2025Q1,2025-01-01
ORD0670,2025-01-31,R02,South,Telangana,Hyderabad,P010,Office Supplies,Notebook,6.0,2252.49,2025,2025Q1,2025-01-01
ORD0562,2025-02-02,R02,South,Tamil Nadu,Chennai,P003,Technology,Tablet,2.0,50235.79,2025,2025Q1,2025-01-01
ORD0795,2025-02-03,R04,West,Rajasthan,Jaipur,P005,Technology,Keyboard,1.0,2731.3,2025,2025Q1,2025-01-01
ORD0217,2025-02-05,R01,North,Uttar Pradesh,Lucknow,P011,Office Supplies,Pen Set,7.0,1919.91,2025,2025Q1,2025-01-01
ORD0313,2025-02-05,R04,West,Maharashtra,Mumbai,P012,Office Supplies,File Folder,1.0,179.55,2025,2025Q1,2025-01-01
ORD0403,2025-02-05,R02,South,Telangana,Hyderabad,P006,Technology,Printer,2.0,29443.54,2025,2025Q1,2025-01-01
ORD0659,2025-02-05,R04,West,Rajasthan,Jaipur,P008,Furniture,Office Desk,4.0,62282.35,2025,2025Q1,2025-01-01
ORD0273,2025-02-06,R02,South,Kerala,Kochi,P006,Technology,Printer,2.0,28651.16,2025,2025Q1,2025-01-01
ORD0268,2025-02-07,R01,North,Punjab,Ludhiana,P005,Technology,Keyboard,7.0,18461.36,2025,2025Q1,2025-01-01
ORD0629,2025-02-08,R01,North,Haryana,Gurugram,P002,Technology,Smartphone,2.0,61921.56,2025,2025Q1,2025-01-01
ORD0492,2025-02-09,R03,East,Bihar,Patna,P001,Technology,Laptop,6.0,196786.1675,2025,2025Q1,2025-01-01
ORD0567,2025-02-10,R03,East,West Bengal,Kolkata,P002,Technology,Smartphone,6.0,152967.37,2025,2025Q1,2025-01-01
ORD0376,2025-02-11,R03,East,Jharkhand,Ranchi,P012,Office Supplies,File Folder,3.0,482.85,2025,2025Q1,2025-01-01
ORD0445,2025-02-11,R03,East,Odisha,Bhubaneswar,P006,Technology,Printer,3.0,33847.32,2025,2025Q1,2025-01-01
ORD0520,2025-02-13,R04,West,Maharashtra,Mumbai,P003,Technology,Tablet,3.0,64639.22,2025,2025Q1,2025-01-01
ORD0068,2025-02-16,R01,North,Punjab,Ludhiana,P001,Technology,Laptop,1.0,62217.32,2025,2025Q1,2025-01-01
ORD0131,2025-02-16,R04,West,Gujarat,Ahmedabad,P005,Technology,Keyboard,2.0,5573.8,2025,2025Q1,2025-01-01
ORD0165,2025-02-16,R04,West,Goa,Panaji,P004,Technology,Monitor,5.0,85305.04,2025,2025Q1,2025-01-01
ORD0135,2025-02-18,R02,South,Karnataka,Bengaluru,P002,Technology,Smartphone,2.0,66773.6,2025,2025Q1,2025-01-01
ORD0281,2025-02-18,R03,East,Odisha,Bhubaneswar,P002,Technology,Smartphone,6.0,141946.32,2025,2025Q1,2025-01-01
ORD0150,2025-02-20,R03,East,Bihar,Patna,P008,Furniture,Office Desk,7.0,94682.33,2025,2025Q1,2025-01-01
ORD0811,2025-02-20,R04,West,Goa,Panaji,P007,Furniture,Office Chair,7.0,65725.52,2025,2025Q1,2025-01-01
ORD0521,2025-02-21,R02,South,Kerala,Kochi,P003,Technology,Tablet,5.0,113726.78,2025,2025Q1,2025-01-01
ORD0657,2025-02-21,R03,East,West Bengal,Kolkata,P006,Technology,Printer,4.0,43891.76,2025,2025Q1,2025-01-01
ORD0368,2025-02-22,R03,East,Jharkhand,Ranchi,P003,Technology,Tablet,7.0,130469.56,2025,2025Q1,2025-01-01
ORD0855,2025-02-23,R03,East,West Bengal,Kolkata,P010,Office Supplies,Notebook,1.0,342.42,2025,2025Q1,2025-01-01
ORD0928,2025-02-24,R02,South,Telangana,Hyderabad,P009,Furniture,Bookshelf,7.0,57502.78,2025,2025Q1,2025-01-01
ORD0373,2025-02-25,R04,West,Gujarat,Ahmedabad,P006,Technology,Printer,1.0,14591.97,2025,2025Q1,2025-01-01
ORD1000,2025-02-26,R01,North,Uttar Pradesh,Lucknow,P006,Technology,Printer,3.0,35942.68,2025,2025Q1,2025-01-01
ORD0387,2025-02-27,R02,South,Karnataka,Bengaluru,P005,Technology,Keyboard,2.0,5859.65,2025,2025Q1,2025-01-01
ORD0954,2025-02-28,R03,East,West Bengal,Kolkata,P001,Technology,Laptop,4.0,196786.1675,2025,2025Q1,2025-01-01
ORD0553,2025-03-01,R01,North,Punjab,Ludhiana,P002,Technology,Smartphone,7.0,196786.1675,2025,2025Q1,2025-01-01
ORD0058,2025-03-03,R03,East,Jharkhand,Ranchi,P002,Technology,Smartphone,1.0,25003.57,2025,2025Q1,2025-01-01
ORD0518,2025-03-06,R02,South,Telangana,Hyderabad,P007,Furniture,Office Chair,7.0,69204.06,2025,2025Q1,2025-01-01
ORD0618,2025-03-07,R03,East,Odisha,Bhubaneswar,P005,Technology,Keyboard,4.0,9810.93,2025,2025Q1,2025-01-01
ORD0858,2025-03-08,R04,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook,4.0,1546.28,2025,2025Q1,2025-01-01
ORD0406,2025-03-09,R01,North,Uttar Pradesh,Lucknow,P007,Furniture,Office Chair,6.0,50650.98,2025,2025Q1,2025-01-01
ORD0895,2025-03-09,R04,West,Gujarat,Ahmedabad,P004,Technology,Monitor,6.0,94993.34,2025,2025Q1,2025-01-01
ORD0906,2025-03-09,R03,East,West Bengal,Kolkata,P004,Technology,Monitor,4.0,62427.62,2025,2025Q1,2025-01-01
ORD0040,2025-03-11,R02,South,Tamil Nadu,Chennai,P008,Furniture,Office Desk,6.0,102313.1,2025,2025Q1,2025-01-01
ORD0322,2025-03-11,R04,West,Goa,Panaji,P012,Office Supplies,File Folder,3.0,567.13,2025,2025Q1,2025-01-01
ORD0339,2025-03-11,R02,South,Kerala,Kochi,P004,Technology,Monitor,7.0,111529.69,2025,2025Q1,2025-01-01
ORD0517,2025-03-11,R02,South,Tamil Nadu,Chennai,P012,Office Supplies,File Folder,4.0,34963.75,2025,2025Q1,2025-01-01
ORD0197,2025-03-15,R04,West,Maharashtra,Mumbai,P005,Technology,Keyboard,6.0,15714.77,2025,2025Q1,2025-01-01
ORD0371,2025-03-15,R02,South,Telangana,Hyderabad,P001,Technology,Laptop,5.0,196786.1675,2025,2025Q1,2025-01-01
ORD0169,2025-03-16,R04,West,Goa,Panaji,P009,Furniture,Bookshelf,5.0,34963.75,2025,2025Q1,2025-01-01
ORD0443,2025-03-16,R01,North,Punjab,Ludhiana,P010,Office Supplies,Notebook,5.0,1910.61,2025,2025Q1,2025-01-01
ORD0002,2025-03-17,R01,North,Punjab,Ludhiana,P012,Office Supplies,File Folder,6.0,1181.94,2025,2025Q1,2025-01-01
ORD0070,2025-03-17,R02,South,Telangana,Hyderabad,P007,Furniture,Office Chair,7.0,75346.35,2025,2025Q1,2025-01-01
ORD0584,2025-03-17,R04,West,Gujarat,Ahmedabad,P002,Technology,Smartphone,3.0,95414.54,2025,2025Q1,2025-01-01
ORD0095,2025-03-19,R04,West,Rajasthan,Jaipur,P006,Technology,Printer,3.0,42951.5,2025,2025Q1,2025-01-01
ORD0404,2025-03-19,R04,West,Rajasthan,Jaipur,P005,Technology,Keyboard,6.0,15339.4,2025,2025Q1,2025-01-01
ORD0509,2025-03-19,R02,South,Telangana,Hyderabad,P006,Technology,Printer,1.0,14743.03,2025,2025Q1,2025-01-01
ORD0556,2025-03-19,R02,South,Kerala,Kochi,P006,Technology,Printer,3.0,38849.66,2025,2025Q1,2025-01-01
ORD0101,2025-03-20,R02,South,Kerala,Kochi,P012,Office Supplies,File Folder,6.0,1098.1,2025,2025Q1,2025-01-01
ORD0233,2025-03-21,R03,East,Bihar,Patna,P009,Furniture,Bookshelf,3.0,18553.67,2025,2025Q1,2025-01-01
ORD0231,2025-03-25,R01,North,Uttar Pradesh,Lucknow,P011,Office Supplies,Pen Set,5.0,1299.63,2025,2025Q1,2025-01-01
ORD0877,2025-03-25,R03,East,West Bengal,Kolkata,P007,Furniture,Office Chair,4.0,34933.23,2025,2025Q1,2025-01-01
ORD0746,2025-03-26,R03,East,Jharkhand,Ranchi,P004,Technology,Monitor,1.0,14880.6,2025,2025Q1,2025-01-01
ORD0266,2025-03-28,R04,West,Rajasthan,Jaipur,P008,Furniture,Office Desk,2.0,32497.79,2025,2025Q1,2025-01-01
ORD0291,2025-03-29,R01,North,Haryana,Gurugram,P008,Furniture,Office Desk,6.0,83145.85,2025,2025Q1,2025-01-01
ORD0625,2025-03-29,R03,East,Bihar,Patna,P003,Technology,Tablet,6.0,119951.41,2025,2025Q1,2025-01-01
ORD0859,2025-03-30,R04,West,Gujarat,Ahmedabad,P003,Technology,Tablet,1.0,24321.38,2025,2025Q1,2025-01-01
ORD0718,2025-04-02,R04,West,Maharashtra,Mumbai,P001,Technology,Laptop,5.0,196786.1675,2025,2025Q2,2025-04-01
ORD0382,2025-04-03,R03,East,Jharkhand,Ranchi,P003,Technology,Tablet,3.0,54934.85,2025,2025Q2,2025-04-01
ORD0606,2025-04-03,R01,North,Delhi,New Delhi,P003,Technology,Tablet,6.0,114123.5,2025,2025Q2,2025-04-01
ORD0062,2025-04-05,R03,East,Jharkhand,Ranchi,P011,Office Supplies,Pen Set,5.0,1025.44,2025,2025Q2,2025-04-01
ORD0304,2025-04-07,R03,East,West Bengal,Kolkata,P005,Technology,Keyboard,2.0,4201.36,2025,2025Q2,2025-04-01
ORD0326,2025-04-10,R01,North,Uttar Pradesh,Lucknow,P007,Furniture,Office Chair,6.0,48476.03,2025,2025Q2,2025-04-01
ORD0709,2025-04-11,R02,South,Tamil Nadu,Chennai,P010,Office Supplies,Notebook,5.0,1844.49,2025,2025Q2,2025-04-01
ORD0976,2025-04-11,R01,North,Punjab,Ludhiana,P010,Office Supplies,Notebook,5.0,1669.59,2025,2025Q2,2025-04-01
ORD0163,2025-04-12,R03,East,Bihar,Patna,P001,Technology,Laptop,3.0,177128.03,2025,2025Q2,2025-04-01
ORD0296,2025-04-12,R04,West,Goa,Panaji,P002,Technology,Smartphone,1.0,26117.72,2025,2025Q2,2025-04-01
ORD0392,2025-04-13,R04,West,Gujarat,Ahmedabad,P006,Technology,Printer,1.0,11221.19,2025,2025Q2,2025-04-01
ORD0960,2025-04-13,R03,East,Jharkhand,Ranchi,P001,Technology,Laptop,6.0,196786.1675,2025,2025Q2,2025-04-01
ORD0579,2025-04-15,R02,South,Tamil Nadu,Chennai,P003,Technology,Tablet,3.0,64337.0,2025,2025Q2,2025-04-01
ORD0913,2025-04-15,R02,South,Karnataka,Bengaluru,P011,Office Supplies,Pen Set,3.0,718.2,2025,2025Q2,2025-04-01
ORD0914,2025-04-15,R02,South,Kerala,Kochi,P003,Technology,Tablet,3.0,61331.48,2025,2025Q2,2025-04-01
ORD0592,2025-04-16,R03,East,Jharkhand,Ranchi,P009,Furniture,Bookshelf,2.0,11500.27,2025,2025Q2,2025-04-01
ORD0507,2025-04-18,R02,South,Karnataka,Bengaluru,P005,Technology,Keyboard,6.0,14923.83,2025,2025Q2,2025-04-01
ORD0544,2025-04-20,R02,South,Tamil Nadu,Chennai,P002,Technology,Smartphone,3.0,87088.47,2025,2025Q2,2025-04-01
ORD0589,2025-04-21,R01,North,Haryana,Gurugram,P007,Furniture,Office Chair,3.0,27237.46,2025,2025Q2,2025-04-01
ORD0081,2025-04-24,R04,West,Goa,Panaji,P006,Technology,Printer,3.0,37923.07,2025,2025Q2,2025-04-01
ORD0133,2025-04-24,R04,West,Gujarat,Ahmedabad,P004,Technology,Monitor,5.0,83874.9,2025,2025Q2,2025-04-01
ORD0395,2025-04-24,R04,West,Maharashtra,Mumbai,P011,Office Supplies,Pen Set,7.0,1898.84,2025,2025Q2,2025-04-01
ORD0554,2025-04-24,R04,West,Gujarat,Ahmedabad,P006,Technology,Printer,7.0,79924.56,2025,2025Q2,2025-04-01
ORD0022,2025-04-25,R01,North,Delhi,New Delhi,P002,Technology,Smartphone,6.0,157905.49,2025,2025Q2,2025-04-01
ORD0626,2025-04-26,R01,North,Punjab,Ludhiana,P009,Furniture,Bookshelf,7.0,49771.09,2025,2025Q2,2025-04-01
ORD0907,2025-04-30,R03,East,Odisha,Bhubaneswar,P007,Furniture,Office Chair,7.0,54664.57,2025,2025Q2,2025-04-01
ORD0184,2025-05-02,R01,North,Punjab,Ludhiana,P005,Technology,Keyboard,1.0,2471.75,2025,2025Q2,2025-04-01
ORD0429,2025-05-04,R04,West,Gujarat,Ahmedabad,P011,Office Supplies,Pen Set,3.0,796.95,2025,2025Q2,2025-04-01
ORD0446,2025-05-06,R01,North,Haryana,Gurugram,P010,Office Supplies,Notebook,2.0,613.38,2025,2025Q2,2025-04-01
ORD0790,2025-05-07,R01,North,Uttar Pradesh,Lucknow,P001,Technology,Laptop,7.0,196786.1675,2025,2025Q2,2025-04-01
ORD0077,2025-05-09,R04,West,Goa,Panaji,P006,Technology,Printer,3.0,38776.63,2025,2025Q2,2025-04-01
ORD0091,2025-05-11,R04,West,Goa,Panaji,P002,Technology,Smartphone,1.0,25575.55,2025,2025Q2,2025-04-01
ORD0892,2025-05-11,R04,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook,7.0,2449.51,2025,2025Q2,2025-04-01
ORD0577,2025-05-12,R02,South,Tamil Nadu,Chennai,P004,Technology,Monitor,4.0,64434.65,2025,2025Q2,2025-04-01
ORD0027,2025-05-14,R04,West,Gujarat,Ahmedabad,P009,Furniture,Bookshelf,4.0,26705.0,2025,2025Q2,2025-04-01
ORD0516,2025-05-14,R04,West,Goa,Panaji,P004,Technology,Monitor,4.0,58500.27,2025,2025Q2,2025-04-01
ORD0853,2025-05-14,R02,South,Kerala,Kochi,P002,Technology,Smartphone,5.0,131688.02,2025,2025Q2,2025-04-01
ORD0183,2025-05-16,R02,South,Karnataka,Bengaluru,P007,Furniture,Office Chair,3.0,24897.94,2025,2025Q2,2025-04-01
ORD0341,2025-05-16,R03,East,West Bengal,Kolkata,P005,Technology,Keyboard,5.0,9406.3,2025,2025Q2,2025-04-01
ORD0033,2025-05-19,R01,North,Delhi,New Delhi,P008,Furniture,Office Desk,2.0,30030.93,2025,2025Q2,2025-04-01
ORD0142,2025-05-20,R03,East,Odisha,Bhubaneswar,P009,Furniture,Bookshelf,4.0,31742.97,2025,2025Q2,2025-04-01
ORD0739,2025-05-21,R01,North,Haryana,Gurugram,P011,Office Supplies,Pen Set,4.0,914.01,2025,2025Q2,2025-04-01
ORD0251,2025-05-24,R01,North,Haryana,Gurugram,P006,Technology,Printer,1.0,10950.09,2025,2025Q2,2025-04-01
ORD0831,2025-05-24,R01,North,Uttar Pradesh,Lucknow,P006,Technology,Printer,5.0,63124.81,2025,2025Q2,2025-04-01
ORD0320,2025-05-25,R01,North,Uttar Pradesh,Lucknow,P002,Technology,Smartphone,7.0,189380.34,2025,2025Q2,2025-04-01
ORD0614,2025-05-25,R03,East,Odisha,Bhubaneswar,P010,Office Supplies,Notebook,5.0,1475.45,2025,2025Q2,2025-04-01
ORD0501,2025-05-27,R04,West,Maharashtra,Mumbai,P006,Technology,Printer,7.0,90693.62,2025,2025Q2,2025-04-01
ORD0566,2025-05-27,R03,East,Bihar,Patna,P012,Office Supplies,File Folder,4.0,548.71,2025,2025Q2,2025-04-01
ORD0678,2025-05-28,R01,North,Punjab,Ludhiana,P008,Furniture,Office Desk,7.0,90903.97,2025,2025Q2,2025-04-01
ORD0380,2025-05-29,R01,North,Delhi,New Delhi,P012,Office Supplies,File Folder,2.0,318.73,2025,2025Q2,2025-04-01
ORD0539,2025-05-29,R04,West,Rajasthan,Jaipur,P010,Office Supplies,Notebook,5.0,1892.7,2025,2025Q2,2025-04-01
