Order ID,Order Date,Region,Sales
ORD100861,2025-12-08,Asia,5169.53
ORD101567,2025-12-08,North America,4471.69
ORD100208,2025-12-09,Asia,4072.15
ORD100355,2025-12-09,Africa,3901.54
ORD100417,2025-12-09,Asia,3195.87
ORD101226,2025-12-09,Europe,5955.52
ORD100046,2025-12-10,Europe,3814.19
ORD101233,2025-12-10,North America,5642.84
ORD101955,2025-12-10,Asia,6217.65
ORD100404,2025-12-11,Europe,4282.09
ORD100959,2025-12-11,Africa,1812.65
ORD100441,2025-12-12,Europe,3847.95
ORD100947,2025-12-12,North America,5631.53
ORD100325,2025-12-13,Europe,6717.86
ORD100012,2025-12-14,Asia,4140.95
ORD101649,2025-12-14,South America,4407.59
ORD101797,2025-12-14,Asia,3906.75
ORD101250,2025-12-15,Europe,2774.89
ORD101475,2025-12-15,Europe,4915.27
ORD101746,2025-12-16,South America,2652.92
ORD100594,2025-12-17,Europe,5095.52
ORD100851,2025-12-17,Europe,6340.97
ORD100894,2025-12-17,North America,6443.77
ORD100914,2025-12-17,Asia,4186.84
ORD101381,2025-12-17,Africa,3206.6
ORD101198,2025-12-18,Asia,5524.68
ORD100141,2025-12-19,Europe,5592.66
ORD101676,2025-12-19,Asia,2927.22
ORD101707,2025-12-19,Africa,2491.42
ORD101830,2025-12-19,South America,3903.53
ORD100555,2025-12-20,Europe,4942.0
ORD101203,2025-12-20,Africa,2488.35
ORD101228,2025-12-20,North America,3261.13
ORD101393,2025-12-20,Europe,4030.09
ORD101457,2025-12-20,Asia,6222.82
ORD101570,2025-12-20,Australia,2472.03
ORD101828,2025-12-20,North America,5460.87
ORD101246,2025-12-21,North America,2142.54
ORD100772,2025-12-22,South America,4126.54
ORD101747,2025-12-23,North America,3605.11
ORD101962,2025-12-23,Australia,2966.52
ORD100265,2025-12-24,Asia,4051.44
ORD101082,2025-12-24,North America,5448.91
ORD101088,2025-12-24,Europe,4851.65
ORD100347,2025-12-25,Europe,4085.16
ORD101620,2025-12-25,Australia,3148.21
ORD100145,2025-12-26,Europe,2377.74
ORD100356,2025-12-26,North America,4608.67
ORD101626,2025-12-26,Europe,5619.45
ORD101998,2025-12-27,North America,6195.36
ORD100511,2025-12-28,North America,4656.27
ORD101056,2025-12-28,Asia,5740.74
ORD101117,2025-12-28,Europe,4678.59
ORD101422,2025-12-28,North America,3704.35
ORD101559,2025-12-28,Asia,3212.21
ORD100161,2025-12-29,North America,4058.29
ORD100691,2025-12-29,South America,4660.49
ORD100810,2025-12-29,North America,2712.57
ORD100401,2025-12-30,Asia,3821.43
ORD101169,2025-12-30,Europe,4820.17
ORD101346,2025-12-30,North America,4649.22
ORD100820,2025-12-31,Asia,4085.74
ORD101336,2025-12-31,South America,4767.23
